ID,ShotsCode,EquipmentID,TriggerTime,Monitor,CreateTime
27232,628,192.168.0.101,2020-07-23 04:59:52,"240,235,236,230,225,248,48,0,999,999,45.20,41.11,104.50,465,90,0,0,0,597,620,810,260,180,4,99,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,215,325,857,1164,1002,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,8.90,11.8,59.30,63.39,999,0,0,67.25,0,1308,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1",2020-07-23 04:59:43.457
27238,629,192.168.0.101,2020-07-23 05:00:42,"240,235,236,230,225,248,48,0,999,999,45.20,41.20,104.50,465,90,0,0,0,600,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,222,325,862,1168,1005,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,8.90,11.8,59.30,63.30,999,0,0,67.16,0,1317,50.2,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9E",2020-07-23 05:00:33.647
27245,630,192.168.0.101,2020-07-23 05:01:31,"240,235,236,230,225,248,48,0,999,999,45.20,41.21,104.50,465,90,0,0,0,600,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,221,327,865,1170,1005,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,8.87,11.8,59.30,63.29,999,0,0,67.16,0,1319,50.2,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A3",2020-07-23 05:01:22.890
27251,631,192.168.0.101,2020-07-23 05:02:21,"240,235,236,230,225,248,48,0,999,999,45.20,41.13,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,216,328,864,1170,1005,180,0.1,180,0.1,-38,0.1,-38,0.1,0.00,49.52,7.37,8.91,11.8,59.30,63.37,999,0,0,67.24,0,1317,50.2,37.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B4",2020-07-23 05:02:12.097
27259,632,192.168.0.101,2020-07-23 05:03:10,"240,235,236,230,225,248,48,0,999,999,45.20,41.12,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,214,326,862,1170,1005,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.93,11.9,59.30,63.38,999,0,0,67.25,0,1316,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB",2020-07-23 05:03:02.343
27265,633,192.168.0.101,2020-07-23 05:04:00,"240,235,236,230,225,248,48,0,999,999,45.20,41.12,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,214,327,864,1169,1005,180,0.0,180,0.0,-38,0.1,-38,0.1,0.00,49.52,7.37,8.98,11.9,59.30,63.38,999,0,0,67.25,0,1317,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF",2020-07-23 05:03:51.550
27271,634,192.168.0.101,2020-07-23 05:04:49,"240,235,236,230,225,248,48,0,999,999,45.20,41.02,104.50,465,90,0,0,0,596,621,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,207,328,860,1166,1002,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.52,7.37,8.98,11.9,59.30,63.48,999,0,0,67.34,0,1313,50.2,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF",2020-07-23 05:04:41.733
27279,635,192.168.0.101,2020-07-23 05:05:39,"240,235,236,230,225,248,48,0,999,999,45.20,41.04,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,208,326,859,1166,1003,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.04,12.0,59.30,63.46,999,0,0,67.32,0,1312,50.2,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2",2020-07-23 05:05:31.000
27286,636,192.168.0.101,2020-07-23 05:06:28,"240,235,236,230,225,248,48,0,999,999,45.20,41.12,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,214,326,865,1170,1004,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,8.93,11.9,59.30,63.38,999,0,0,67.25,0,1317,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF",2020-07-23 05:06:20.227
27293,637,192.168.0.101,2020-07-23 05:07:18,"240,235,236,230,225,248,48,0,999,999,45.20,41.07,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,208,327,862,1166,1002,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.52,7.37,9.00,11.9,59.30,63.43,999,0,0,67.30,0,1314,50.2,37.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A8",2020-07-23 05:07:09.437
27300,638,192.168.0.101,2020-07-23 05:08:07,"240,235,236,230,225,248,48,0,999,999,45.20,41.22,104.50,465,90,0,0,0,600,620,810,260,180,4,99,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,220,326,862,1169,1005,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,8.99,11.9,59.30,63.28,999,0,0,67.14,0,1317,50.2,37.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BB",2020-07-23 05:07:58.690
27307,639,192.168.0.101,2020-07-23 05:09:07,"240,235,236,230,225,247,48,0,999,999,45.20,41.05,104.50,465,0,0,0,0,598,620,810,260,180,4,0,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,212,332,868,1165,1002,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,0.00,7.37,0.00,0.0,59.30,63.45,999,0,0,67.31,0,1318,50.2,37.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36",2020-07-23 05:08:58.940
27314,640,192.168.0.101,2020-07-23 05:09:57,"240,235,236,230,225,248,48,0,999,999,45.20,41.07,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,212,328,864,1165,1003,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.52,7.37,8.92,11.8,59.30,63.43,999,0,0,67.30,0,1315,50.2,37.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-23 05:09:48.160
27320,641,192.168.0.101,2020-07-23 05:10:46,"240,235,236,230,225,248,48,0,999,999,45.20,41.20,104.50,465,90,0,0,0,600,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,221,327,865,1171,1006,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.00,12.0,59.30,63.30,999,0,0,67.17,0,1319,50.2,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8C",2020-07-23 05:10:38.360
27325,642,192.168.0.101,2020-07-23 05:11:36,"240,235,236,230,225,248,48,0,999,999,45.20,41.10,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,213,328,864,1169,1005,180,0.1,180,0.1,-38,0.1,-38,0.1,0.00,49.52,7.37,9.00,12.0,59.30,63.40,999,0,0,67.26,0,1318,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A8",2020-07-23 05:11:27.517
27332,643,192.168.0.101,2020-07-23 05:12:25,"240,235,236,230,225,248,48,0,999,999,45.20,41.16,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,216,327,864,1169,1004,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.97,11.9,59.30,63.34,999,0,0,67.21,0,1319,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6",2020-07-23 05:12:17.737
27342,644,192.168.0.101,2020-07-23 05:13:32,"240,235,236,230,225,248,48,0,999,999,45.20,41.07,104.50,465,0,0,0,0,596,620,810,260,180,4,0,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,216,337,869,1163,1000,180,0.0,180,0.0,-38,0.0,-38,0.0,0.00,0.00,7.37,0.00,0.0,59.30,63.43,999,0,0,67.29,0,1315,50.2,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2A",2020-07-23 05:13:24.080
27348,645,192.168.0.101,2020-07-23 05:14:22,"240,235,236,230,225,248,48,0,999,999,45.20,41.14,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,217,329,866,1166,1003,180,0.0,180,0.0,-38,0.1,-38,0.1,0.00,49.52,7.37,8.89,11.8,59.30,63.36,999,0,0,67.23,0,1318,50.2,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C9",2020-07-23 05:14:13.267
27355,646,192.168.0.101,2020-07-23 05:15:12,"240,235,236,230,225,248,48,0,999,999,45.20,41.16,104.50,465,90,0,0,0,600,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,218,330,867,1170,1005,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,8.96,11.9,59.30,63.34,999,0,0,67.20,0,1321,50.2,37.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A1",2020-07-23 05:15:03.503
27362,647,192.168.0.101,2020-07-23 05:16:01,"240,235,236,230,225,248,48,0,999,999,45.20,41.09,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,213,329,864,1167,1002,180,0.0,180,0.0,-38,0.1,-38,0.1,0.00,49.52,7.37,8.97,11.9,59.30,63.41,999,0,0,67.28,0,1315,50.2,37.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF",2020-07-23 05:15:52.720
27369,648,192.168.0.101,2020-07-23 05:16:51,"240,235,236,230,225,248,48,0,999,999,45.20,41.10,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,213,327,864,1168,1003,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.52,7.37,8.97,11.9,59.30,63.40,999,0,0,67.26,0,1315,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BC",2020-07-23 05:16:41.997
27374,649,192.168.0.101,2020-07-23 05:17:40,"240,235,236,230,225,248,48,0,999,999,45.20,41.07,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,210,327,862,1166,1002,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,8.99,11.9,59.30,63.43,999,0,0,67.30,0,1313,50.2,37.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B6",2020-07-23 05:17:31.140
27381,650,192.168.0.101,2020-07-23 05:18:30,"240,235,236,230,225,248,48,0,999,999,45.20,41.11,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,213,327,863,1165,1003,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.52,7.37,8.99,11.9,59.30,63.39,999,0,0,67.26,0,1314,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B7",2020-07-23 05:18:21.363
27387,651,192.168.0.101,2020-07-23 05:19:19,"240,235,236,230,225,248,48,0,999,999,45.20,41.07,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,210,328,862,1165,1001,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,8.95,11.9,59.30,63.43,999,0,0,67.30,0,1314,50.2,37.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-23 05:19:10.547
27393,652,192.168.0.101,2020-07-23 05:20:09,"240,235,236,230,225,247,48,0,999,999,45.20,41.21,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,222,328,868,1169,1003,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.97,11.9,59.30,63.29,999,0,0,67.16,0,1322,50.2,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1",2020-07-23 05:20:00.767
27400,653,192.168.0.101,2020-07-23 05:20:58,"240,235,236,230,225,248,48,0,999,999,45.20,41.08,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,210,326,862,1166,1003,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,8.98,11.9,59.30,63.42,999,0,0,67.29,0,1314,50.2,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BA",2020-07-23 05:20:48.987
27406,654,192.168.0.101,2020-07-23 05:21:48,"240,235,236,230,225,248,48,0,999,999,45.20,41.27,104.50,465,90,0,0,0,600,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,225,326,866,1171,1005,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.52,7.37,8.97,11.9,59.30,63.23,999,0,0,67.10,0,1324,50.2,37.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A8",2020-07-23 05:21:39.197
27413,655,192.168.0.101,2020-07-23 05:22:37,"240,235,236,230,225,248,48,0,999,999,45.20,41.06,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,210,329,864,1166,1002,180,0.0,180,0.0,-38,0.1,-38,0.1,0.00,49.52,7.37,8.90,11.8,59.30,63.44,999,0,0,67.31,0,1314,50.2,37.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B7",2020-07-23 05:22:28.423
27419,656,192.168.0.101,2020-07-23 05:23:27,"240,235,236,230,225,248,48,0,999,999,45.20,41.03,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,208,328,863,1165,1001,180,0.1,180,0.1,-38,0.1,-38,0.1,0.00,49.52,7.37,8.96,11.9,59.30,63.47,999,0,0,67.33,0,1313,50.2,37.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4",2020-07-23 05:23:18.610
